id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla;numero_envolvido_ocorrencia;conducao_a_delegacia;tipo_envolvimento;raca_etnia;idade_aparente;sexo_codigo;lgbtqia;identidade_de_genero;orientacao_sexual;escolaridade;relacao_vitima_autor;bairro_envolvido;municipio_envolvido;uf_sigla_envolvido;natureza_delito_envolvido;tentado_consumado_delito_envolvido
A2018ID17577;2018-03-18 19:19:00;De 19:00 as 19:59;3;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;MIGUEL MARINHO;313670;JUIZ DE FORA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;NEGRA;18,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;MIGUEL MARINHO;JUIZ DE FORA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17577;2018-03-18 19:19:00;De 19:00 as 19:59;3;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;MIGUEL MARINHO;313670;JUIZ DE FORA;MG;2;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;AMARELA;18,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;MIGUEL MARINHO;JUIZ DE FORA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17577;2018-03-18 19:19:00;De 19:00 as 19:59;3;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;MIGUEL MARINHO;313670;JUIZ DE FORA;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;17,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;AMIGO / CONHECIDO;MIGUEL MARINHO;JUIZ DE FORA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17578;2018-03-14 13:42:00;De 13:00 as 13:59;3;2018;Quarta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;CONSELHO;310290;ANTONIO CARLOS;MG;1;FLAGRANTE DE ATO INFRACIONAL;AUTOR;PARDA;16,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;VICTÓRIO RETTORE;ANTONIO CARLOS;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17578;2018-03-14 13:42:00;De 13:00 as 13:59;3;2018;Quarta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;CONSELHO;310290;ANTONIO CARLOS;MG;3;FLAGRANTE DE ATO INFRACIONAL;AUTOR;BRANCA;14,0;M;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;SÃO SEBASTIÃO;ANTONIO CARLOS;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17582;2018-03-11 14:40:00;De 14:00 as 14:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;311780;CONCEICAO DOS OUROS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;29,0;M;Sim;HOMEM TRANSEXUAL;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);IGNORADA;;CONCEICAO DOS OUROS;MG;INJURIA;Consumado
A2018ID17582;2018-03-11 14:40:00;De 14:00 as 14:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;311780;CONCEICAO DOS OUROS;MG;2;SEM PRISAO;AUTOR;BRANCA;30,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);;CENTRO;CONCEICAO DOS OUROS;MG;INJURIA;Consumado
A2018ID17583;2018-03-11 10:45:00;De 10:00 as 10:59;3;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;COPACABANA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;27,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;CEU AZUL;BELO HORIZONTE;MG;AMEACA;Consumado
A2018ID17584;2018-03-11 10:00:00;De 10:00 as 10:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SETE DE SETEMBRO;314430;NANUQUE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;55,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;SETE DE SETEMBRO;NANUQUE;MG;INJURIA;Consumado
A2018ID17585;2018-03-09 18:45:00;De 18:00 as 18:59;3;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;ANGICOS;317120;VESPASIANO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;41,0;M;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;ANGICOS;VESPASIANO;MG;INJURIA;Consumado
A2018ID17585;2018-03-09 18:45:00;De 18:00 as 18:59;3;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;ANGICOS;317120;VESPASIANO;MG;2;SEM PRISAO;AUTOR;BRANCA;59,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;ANGICOS;VESPASIANO;MG;INJURIA;Consumado
A2018ID17587;2018-03-08 20:00:00;De 20:00 as 20:59;3;2018;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FREDERICO OZANAN;311940;CORONEL FABRICIANO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;25,0;M;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;SUPERIOR INCOMPLETO;AMIGO / CONHECIDO;FREDERICO OZANAN;CORONEL FABRICIANO;MG;DIFAMACAO;Consumado
A2018ID17587;2018-03-08 20:00:00;De 20:00 as 20:59;3;2018;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FREDERICO OZANAN;311940;CORONEL FABRICIANO;MG;2;SEM PRISAO;AUTOR;PARDA;27,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;;;;;DIFAMACAO;Consumado
A2018ID17588;2018-03-06 19:45:00;De 19:00 as 19:59;3;2018;Terça-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;NOVA CONTAGEM;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;18,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);OUTROS - RELACAO VITIMA AUTOR;NOVA CONTAGEM;CONTAGEM;MG;OUTRAS ACOES DEFESA SOCIAL;Consumado
A2018ID17589;2018-03-06 11:30:00;De 11:00 as 11:59;3;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTO ANTONIO;314800;PATOS DE MINAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;31,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;SEM RELACIONAMENTO;;;;AMEACA;Consumado
A2018ID17589;2018-03-06 11:30:00;De 11:00 as 11:59;3;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTO ANTONIO;314800;PATOS DE MINAS;MG;2;SEM PRISAO;AUTOR;IGNORADA;18,0;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;SANTO ANTONIO;PATOS DE MINAS;MG;AMEACA;Consumado
A2018ID17589;2018-03-06 11:30:00;De 11:00 as 11:59;3;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTO ANTONIO;314800;PATOS DE MINAS;MG;3;SEM PRISAO;AUTOR;IGNORADA;23,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SANTO ANTONIO;PATOS DE MINAS;MG;AMEACA;Consumado
A2018ID17591;2018-03-05 17:49:00;De 17:00 as 17:59;3;2018;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ESCRITORIO;GLORIA;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;24,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;NOVA GAMELEIRA;;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17591;2018-03-05 17:49:00;De 17:00 as 17:59;3;2018;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ESCRITORIO;GLORIA;311860;CONTAGEM;MG;3;SEM PRISAO;AUTOR;IGNORADA;17,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;BORGES;;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17591;2018-03-05 17:49:00;De 17:00 as 17:59;3;2018;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ESCRITORIO;GLORIA;311860;CONTAGEM;MG;4;SEM PRISAO;AUTOR;IGNORADA;38,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;BORGES;SABARA;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17593;2018-03-05 09:00:00;De 09:00 as 09:59;3;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FATIMA;317130;VICOSA;MG;1;SEM PRISAO;AUTOR;BRANCA;35,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SANTO ANTÔNIO;VICOSA;MG;INJURIA;Consumado
A2018ID17593;2018-03-05 09:00:00;De 09:00 as 09:59;3;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FATIMA;317130;VICOSA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;20,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;FATIMA;VICOSA;MG;INJURIA;Consumado
A2018ID17593;2018-03-05 09:00:00;De 09:00 as 09:59;3;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FATIMA;317130;VICOSA;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;24,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;FATIMA;VICOSA;MG;INJURIA;Consumado
A2018ID17594;2018-03-04 02:00:00;De 02:00 as 02:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313490;JACUTINGA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;26,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);AMIGO / CONHECIDO;CENTRO;JACUTINGA;MG;INJURIA;Consumado
A2018ID17594;2018-03-04 02:00:00;De 02:00 as 02:59;3;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313490;JACUTINGA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;18,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);AMIGO / CONHECIDO;VERDE VALE;JACUTINGA;MG;INJURIA;Consumado
A2018ID17595;2018-03-03 23:38:00;De 23:00 as 23:59;3;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;SANTA INES;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;23,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;BOA VISTA;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17595;2018-03-03 23:38:00;De 23:00 as 23:59;3;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;SANTA INES;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;26,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;BOA VISTA;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2018ID17597;2018-03-03 11:54:00;De 11:00 as 11:59;3;2018;Sabado;FECHADO;ATRITO VERBAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;SAO FRANCISCO;315780;SANTA LUZIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;34,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;SAO FRANCISCO;SANTA LUZIA;MG;ATRITO VERBAL;Consumado
A2018ID17597;2018-03-03 11:54:00;De 11:00 as 11:59;3;2018;Sabado;FECHADO;ATRITO VERBAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;SAO FRANCISCO;315780;SANTA LUZIA;MG;2;OUTRAS - PRISAO / APREENSAO;AUTOR;IGNORADA;37,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SAO FRANCISCO;SANTA LUZIA;MG;ATRITO VERBAL;Consumado
A2018ID17602;2018-03-01 10:47:00;De 10:00 as 10:59;3;2018;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ILHA;310420;ARCOS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;19,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;IGNORADA;JARDIM BELA VISTA;ARCOS;MG;DIFAMACAO;Consumado
A2018ID17602;2018-03-01 10:47:00;De 10:00 as 10:59;3;2018;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ILHA;310420;ARCOS;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;30,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;IGNORADA;JARDIM BELA VISTA;ARCOS;MG;DIFAMACAO;Consumado
A2018ID17602;2018-03-01 10:47:00;De 10:00 as 10:59;3;2018;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ILHA;310420;ARCOS;MG;3;SEM PRISAO;AUTOR;IGNORADA;60,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;ILHA;ARCOS;MG;DIFAMACAO;Consumado
A2018ID17603;2018-02-28 19:42:00;De 19:00 as 19:59;2;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;26,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;COPACABANA;BELO HORIZONTE;MG;INJURIA;Consumado
A2018ID17603;2018-02-28 19:42:00;De 19:00 as 19:59;2;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;20,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;COPACABANA;BELO HORIZONTE;MG;INJURIA;Consumado
A2018ID17603;2018-02-28 19:42:00;De 19:00 as 19:59;2;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG;3;SEM PRISAO;AUTOR;IGNORADA;84,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CAIÇARAS;BELO HORIZONTE;MG;INJURIA;Consumado
A2018ID17605;2018-02-28 13:43:00;De 13:00 as 13:59;2;2018;Quarta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM COPACABANA;317010;UBERABA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;32,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;JARDIM COPACABANA;UBERABA;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17605;2018-02-28 13:43:00;De 13:00 as 13:59;2;2018;Quarta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM COPACABANA;317010;UBERABA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;23,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;JARDIM COPACABANA;UBERABA;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17605;2018-02-28 13:43:00;De 13:00 as 13:59;2;2018;Quarta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JARDIM COPACABANA;317010;UBERABA;MG;3;SEM PRISAO;AUTOR;NEGRA;33,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CASSIO REZENDE;UBERABA;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2018ID17606;2018-02-27 16:02:00;De 16:00 as 16:59;2;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;FLORESTA ENCANTADA;312410;ESMERALDAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;33,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;FLORESTA ENCANTADA;ESMERALDAS;MG;INJURIA;Consumado
A2018ID17606;2018-02-27 16:02:00;De 16:00 as 16:59;2;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;FLORESTA ENCANTADA;312410;ESMERALDAS;MG;2;SEM PRISAO;AUTOR;IGNORADA;0,0;F;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;;;;INJURIA;Consumado
A2018ID17607;2018-02-27 15:55:00;De 15:00 as 15:59;2;2018;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;SAO PEDRO;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;16,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;MARAJOARA;JUIZ DE FORA;MG;LESAO CORPORAL;Consumado
A2018ID17610;2018-02-27 15:45:00;De 15:00 as 15:59;2;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CASA;PONTE FUNDA;312230;DIVINOPOLIS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;24,0;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;IGNORADA;PONTE FUNDA;DIVINOPOLIS;MG;AMEACA;Consumado
A2018ID17610;2018-02-27 15:45:00;De 15:00 as 15:59;2;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CASA;PONTE FUNDA;312230;DIVINOPOLIS;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;28,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);IGNORADA;PONTE FUNDA;DIVINOPOLIS;MG;AMEACA;Consumado
A2018ID17611;2018-02-26 04:29:00;De 04:00 as 04:59;2;2018;Segunda-Feira;FECHADO;ESCRITO OU OBJETO OBSCENO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;SERRA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;24,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;DIAMANTE;BELO HORIZONTE;MG;ESCRITO OU OBJETO OBSCENO;Consumado
A2018ID17612;2018-02-23 12:00:00;De 12:00 as 12:59;2;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;EDIFICIO RESIDENCIAL;SANTA CRUZ;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;34,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);VIZINHO;SANTA CRUZ;BELO HORIZONTE;MG;INJURIA;Consumado
A2018ID17612;2018-02-23 12:00:00;De 12:00 as 12:59;2;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;EDIFICIO RESIDENCIAL;SANTA CRUZ;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;21,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;SANTA CRUZ;BELO HORIZONTE;MG;INJURIA;Consumado
